,DaysElapsed,MetersFromLastLocation,Date,Month,Day,Year,TagSite,Species,TL,RewardTag1,RewardTag2,Radio_Tag_,Code,Combined,Group_,Notes,Lat,Long,A_D,GroupMort,geometry,WeeksElapsed,MetersPerDay,MetersPerWeek,
260,14,33.32840989,7/6/23,7,6,2023,74,ALB,437,1627,NA,150.222,J-37,150.222J-37,L,NA,33.84961,-86.04853,A,A,c(-86.04853, 33.84961),2,2.380600707,16.66420495
261,11,52.41707264,7/17/23,7,17,2023,74,ALB,437,1627,NA,150.222,J-37,150.222J-37,L,NA,33.85001,-86.04829,A,A,c(-86.04829, 33.8500100000001),1.571428571,4.765188422,33.35631895
262,17,36.83582746,8/3/23,8,3,2023,74,ALB,437,1627,NA,150.222,J-37,150.222J-37,L,NA,33.84967,-86.04833,A,A,c(-86.04833, 33.8496700000001),2.428571429,2.16681338,15.16769366
263,23,33.74057456,8/26/23,8,26,2023,74,ALB,437,1627,NA,150.222,J-37,150.222J-37,L,NA,33.84995,-86.04828,A,A,c(-86.04828, 33.84995),3.285714286,1.466981503,10.26887052
264,15,450.3907399,9/10/23,9,10,2023,74,ALB,437,1627,NA,150.222,J-37,150.222J-37,L,NA,33.85345,-86.04633,A,A,c(-86.04633, 33.8534500000001),2.142857143,30.02604933,210.1823453
265,14,167.4647151,9/24/23,9,24,2023,74,ALB,437,1627,NA,150.222,J-37,150.222J-37,L,NA,33.85216,-86.0471,A,A,c(-86.0470999999999, 33.85216),2,11.96176537,83.73235756
266,14,116.3897102,10/8/23,10,8,2023,74,ALB,437,1627,NA,150.222,J-37,150.222J-37,L,NA,33.85305,-86.04653,A,A,c(-86.04653, 33.8530500000001),2,8.31355073,58.19485511
267,14,19.08859969,10/22/23,10,22,2023,74,ALB,437,1627,NA,150.222,J-37,150.222J-37,L,NA,33.85319,-86.04651,A,A,c(-86.04651, 33.85319),2,1.363471406,9.544299844
268,13,10.21502088,11/4/23,11,4,2023,74,ALB,437,1627,NA,150.222,J-37,150.222J-37,L,NA,33.85311,-86.04655,A,A,c(-86.04655, 33.8531100000001),1.857142857,0.785770837,5.50039586
269,12,413.5553541,11/16/23,11,16,2023,74,ALB,437,1627,NA,150.222,J-37,150.222J-37,L,NA,33.84995,-86.04842,A,A,c(-86.04842, 33.84995),1.714285714,34.46294618,241.2406232
270,17,203.4770284,12/3/23,12,3,2023,74,ALB,437,1627,NA,150.222,J-37,150.222J-37,L,NA,33.85147,-86.0474,A,A,c(-86.0474, 33.8514700000001),2.428571429,11.96923697,83.78465877
271,15,251.3512573,12/18/23,12,18,2023,74,ALB,437,1627,NA,150.222,J-37,150.222J-37,L,NA,33.85348,-86.04652,A,A,c(-86.04652, 33.85348),2.142857143,16.75675049,117.2972534
272,16,4.436789675,1/3/24,1,3,2024,74,ALB,437,1627,NA,150.222,J-37,150.222J-37,L,NA,33.85342,-86.04651,A,A,c(-86.04651, 33.85342),2.285714286,0.277299355,1.941095483
273,23,182.5289603,1/26/24,1,26,2024,74,ALB,437,1627,NA,150.222,J-37,150.222J-37,L,NA,33.85199,-86.04718,A,A,c(-86.04718, 33.8519900000001),3.285714286,7.936041754,55.55229228
274,14,200.6884752,2/9/24,2,9,2024,74,ALB,437,1627,NA,150.222,J-37,150.222J-37,L,NA,33.85362,-86.04663,A,A,c(-86.0466299999999, 33.85362),2,14.33489109,100.3442376
275,14,37.76468771,2/23/24,2,23,2024,74,ALB,437,1627,NA,150.222,J-37,150.222J-37,L,NA,33.85335,-86.04642,A,A,c(-86.04642, 33.85335),2,2.697477694,18.88234386
276,18,2636.439079,4/30/23,4,30,2023,75,LMB,450,1641,NA,150.132,L-90,150.132L-90,L,NA,33.8356,-86.053,A,A,c(-86.0529999999999, 33.8356000000001),2.571428571,146.4688377,1025.281864
277,8,3198.818877,5/8/23,5,8,2023,75,LMB,450,1641,NA,150.132,L-90,150.132L-90,L,NA,33.84918,-86.04861,A,A,c(-86.0486099999999, 33.84918),1.142857143,399.8523596,2798.966517
278,16,2478.872884,5/24/23,5,24,2023,75,LMB,450,1641,NA,150.132,L-90,150.132L-90,L,NA,33.83692,-86.05929,A,A,c(-86.05929, 33.8369200000001),2.285714286,154.9295552,1084.506887
279,12,193.1509704,6/5/23,6,5,2023,75,LMB,450,1641,NA,150.132,L-90,150.132L-90,L,NA,33.83648,-86.05748,A,A,c(-86.0574799999999, 33.8364800000001),1.714285714,16.0959142,112.6713994
280,17,396.6820151,6/22/23,6,22,2023,75,LMB,450,1641,NA,150.132,L-90,150.132L-90,L,NA,33.83757,-86.06114,A,A,c(-86.06114, 33.83757),2.428571429,23.33423618,163.3396533
281,14,250.1483164,7/6/23,7,6,2023,75,LMB,450,1641,NA,150.132,L-90,150.132L-90,L,NA,33.839,-86.06279,A,A,c(-86.0627899999999, 33.8390000000001),2,17.86773688,125.0741582
282,11,560.3239324,7/17/23,7,17,2023,75,LMB,450,1641,NA,150.132,L-90,150.132L-90,L,NA,33.83671,-86.05825,A,A,c(-86.05825, 33.83671),1.571428571,50.93853931,356.5697752
283,17,18.96225045,8/3/23,8,3,2023,75,LMB,450,1641,NA,150.132,L-90,150.132L-90,L,NA,33.83664,-86.05844,A,A,c(-86.05844, 33.83664),2.428571429,1.115426497,7.807985481
284,23,265.4721647,8/26/23,8,26,2023,75,LMB,450,1641,NA,150.132,L-90,150.132L-90,L,NA,33.83552,-86.05618,A,A,c(-86.05618, 33.83552),3.285714286,11.54226803,80.79587621
285,15,664.6793612,9/10/23,9,10,2023,75,LMB,450,1641,NA,150.132,L-90,150.132L-90,L,NA,33.83785,-86.06206,A,A,c(-86.06206, 33.8378500000001),2.142857143,44.31195741,310.1837019
286,14,483.6373634,9/24/23,9,24,2023,75,LMB,450,1641,NA,150.132,L-90,150.132L-90,L,NA,33.83645,-86.05762,A,A,c(-86.05762, 33.8364500000001),2,34.54552596,241.8186817
287,14,1047.82378,10/8/23,10,8,2023,75,LMB,450,1641,NA,150.132,L-90,150.132L-90,L,NA,33.84202,-86.06221,A,A,c(-86.0622099999999, 33.84202),2,74.84455571,523.9118899
288,14,539.4458663,10/22/23,10,22,2023,75,LMB,450,1641,NA,150.132,L-90,150.132L-90,L,NA,33.83797,-86.06227,A,A,c(-86.06227, 33.83797),2,38.53184759,269.7229331
289,13,2205.441592,11/4/23,11,4,2023,75,LMB,450,1641,NA,150.132,L-90,150.132L-90,L,NA,33.84967,-86.04832,A,A,c(-86.04832, 33.8496700000001),1.857142857,169.6493532,1187.545472
290,12,3190.682265,11/16/23,11,16,2023,75,LMB,450,1641,NA,150.132,L-90,150.132L-90,L,NA,33.83533,-86.05351,A,A,c(-86.05351, 33.8353300000001),1.714285714,265.8901887,1861.231321
291,32,24.74114463,12/18/23,12,18,2023,75,LMB,450,1641,NA,150.132,L-90,150.132L-90,L,NA,33.83544,-86.0533,A,A,c(-86.0533, 33.8354400000001),4.571428571,0.77316077,5.412125389
292,16,962.1267303,1/3/24,1,3,2024,75,LMB,450,1641,NA,150.132,L-90,150.132L-90,L,NA,33.83768,-86.06192,A,A,c(-86.06192, 33.83768),2.285714286,60.13292064,420.9304445
293,24,1133.687726,1/27/24,1,27,2024,75,LMB,450,1641,NA,150.132,L-90,150.132L-90,L,NA,33.83631,-86.05196,A,A,c(-86.05196, 33.83631),3.428571429,47.23698859,330.6589201
294,13,3563.480312,2/9/24,2,9,2024,75,LMB,450,1641,NA,150.132,L-90,150.132L-90,L,NA,33.85145,-86.0474,A,A,c(-86.0474, 33.8514500000001),1.857142857,274.1138702,1918.797091
295,14,150.130834,2/23/24,2,23,2024,75,LMB,450,1641,NA,150.132,L-90,150.132L-90,L,NA,33.85027,-86.04801,A,A,c(-86.04801, 33.8502700000001),2,10.723631,75.06541702
296,18,692.3353799,5/1/23,5,1,2023,33,LMB,411,1707,NA,150.132,I-15,150.132I-15,U,NA,33.98957,-85.99788,A,A,c(-85.99788, 33.9895700000001),2.571428571,38.46307666,269.2415366
297,8,7.391687109,5/9/23,5,9,2023,33,LMB,411,1707,NA,150.132,I-15,150.132I-15,U,NA,33.98954,-85.9978,A,A,c(-85.9978, 33.98954),1.142857143,0.923960889,6.467726221
298,16,32.10697873,5/25/23,5,25,2023,33,LMB,411,1707,NA,150.132,I-15,150.132I-15,U,NA,33.98942,-85.99806,A,A,c(-85.99806, 33.9894200000001),2.285714286,2.006686171,14.0468032
299,12,30.02831885,6/6/23,6,6,2023,33,LMB,411,1707,NA,150.132,I-15,150.132I-15,U,"CAUGHT, 6/17/2023, CL, TJ",33.98935,-85.99836,A,A,c(-85.9983599999999, 33.9893500000001),1.714285714,2.502359905,17.51651933
300,23,164.0232723,8/27/23,8,27,2023,178,LMB,420,1745,NA,150.132,I-12,150.132I-12,U,Added July 17th,33.96457,-85.97586,A,A,c(-85.97586, 33.96457),3.285714286,7.131446621,49.92012635
301,15,11.09077645,9/11/23,9,11,2023,178,LMB,420,1745,NA,150.132,I-12,150.132I-12,U,Added July 17th,33.96457,-85.97597,A,A,c(-85.97597, 33.96457),2.142857143,0.739385097,5.175695677
302,14,101.8753408,9/25/23,9,25,2023,178,LMB,420,1745,NA,150.132,I-12,150.132I-12,U,Added July 17th,33.96522,-85.97669,A,A,c(-85.97669, 33.96522),2,7.276810056,50.93767039
303,14,63.06747279,10/9/23,10,9,2023,178,LMB,420,1745,NA,150.132,I-12,150.132I-12,U,Added July 17th,33.96486,-85.97621,A,A,c(-85.97621, 33.96486),2,4.504819485,31.53373639
304,14,535.9668194,10/23/23,10,23,2023,178,LMB,420,1745,NA,150.132,I-12,150.132I-12,U,"CAUGHT on 10/28, CC",33.96744,-85.9806,A,A,c(-85.9806, 33.9674400000001),2,38.28334424,267.9834097
305,18,30735.71192,4/30/23,4,30,2023,123,ALB,425,1757,NA,150.222,I-22,150.222I-22,L,"Big move to Coosa Landing, caught?",34.0107,-85.99664,A,A,c(-85.99664, 34.0107),2.571428571,1707.539551,11952.77686
306,9,393.5417494,5/9/23,5,9,2023,123,ALB,425,1757,NA,150.222,I-22,150.222I-22,L,NA,34.01295,-85.99364,A,A,c(-85.99364, 34.01295),1.285714286,43.72686104,306.0880273
307,16,3219.922213,5/25/23,5,25,2023,123,ALB,425,1757,NA,150.222,I-22,150.222I-22,L,NA,34.01305,-85.96755,A,A,c(-85.96755, 34.0130500000001),2.285714286,201.2451383,1408.715968
308,12,Inf,6/6/23,6,6,2023,123,ALB,425,1757,NA,150.222,I-22,150.222I-22,L,NA,34.01318,-85.96749,A,A,c(-85.9674899999999, 34.01318),1.714285714,Inf,Inf
309,15,Inf,6/21/23,6,21,2023,123,ALB,425,1757,NA,150.222,I-22,150.222I-22,L,NA,34.01256,-85.96694,A,A,c(-85.96694, 34.0125600000001),2.142857143,Inf,Inf
310,16,26.7904662,7/7/23,7,7,2023,123,ALB,425,1757,NA,150.222,I-22,150.222I-22,L,NA,34.01273,-85.96716,A,A,c(-85.96716, 34.01273),2.285714286,1.674404138,11.72082896
311,11,4.436904615,7/18/23,7,18,2023,123,ALB,425,1757,NA,150.222,I-22,150.222I-22,L,NA,34.01268,-85.96716,D,A,c(-85.96716, 34.01268),1.571428571,0.403354965,2.823484755
312,17,10.21080829,8/4/23,8,4,2023,123,ALB,425,1757,NA,150.222,I-22,150.222I-22,L,NA,34.01275,-85.96717,A,D,c(-85.96717, 34.01275),2.428571429,0.600635782,4.204450473
313,23,15.24264734,8/27/23,8,27,2023,123,ALB,425,1757,NA,150.222,I-22,150.222I-22,L,NA,34.01266,-85.96705,D,D,c(-85.96705, 34.01266),3.285714286,0.662723797,4.639066581
314,15,5.773904765,9/11/23,9,11,2023,123,ALB,425,1757,NA,150.222,I-22,150.222I-22,L,Removed,34.01271,-85.96711,D,D,c(-85.9671099999999, 34.01271),2.142857143,0.384926984,2.69448889
315,18,466.4238492,5/1/23,5,1,2023,10,LMB,445,1783,NA,150.132,I-2,150.132I-2,U,NA,33.99814,-85.88214,A,A,c(-85.8821399999999, 33.99814),2.571428571,25.91243607,181.3870525
316,8,5.774299136,5/9/23,5,9,2023,10,LMB,445,1783,NA,150.132,I-2,150.132I-2,U,NA,33.9982,-85.88217,A,A,c(-85.88217, 33.9982000000001),1.142857143,0.721787392,5.052511744
317,16,372.9503114,5/25/23,5,25,2023,10,LMB,445,1783,NA,150.132,I-2,150.132I-2,U,NA,34.00107,-85.88379,A,A,c(-85.88379, 34.00107),2.285714286,23.30939446,163.1657612
318,12,617.5304124,6/6/23,6,6,2023,10,LMB,445,1783,NA,150.132,I-2,150.132I-2,U,NA,33.99618,-85.88152,A,A,c(-85.88152, 33.99618),1.714285714,51.4608677,360.2260739
319,15,354.2286037,6/21/23,6,21,2023,10,LMB,445,1783,NA,150.132,I-2,150.132I-2,U,NA,33.99907,-85.88253,A,A,c(-85.88253, 33.9990700000001),2.142857143,23.61524024,165.3066817
320,16,21.75972364,7/7/23,7,7,2023,10,LMB,445,1783,NA,150.132,I-2,150.132I-2,U,NA,33.99892,-85.88242,A,A,c(-85.88242, 33.9989200000001),2.285714286,1.359982728,9.519879094
321,27,410.2734304,8/3/23,8,3,2023,10,LMB,445,1783,NA,150.132,I-2,150.132I-2,U,NA,33.99578,-85.88049,A,A,c(-85.88049, 33.99578),3.857142857,15.19531224,106.3671857
322,24,488.248009,8/27/23,8,27,2023,10,LMB,445,1783,NA,150.132,I-2,150.132I-2,U,NA,33.99985,-85.88171,A,A,c(-85.8817099999999, 33.99985),3.428571429,20.34366704,142.4056693
323,15,105.2110803,9/11/23,9,11,2023,10,LMB,445,1783,NA,150.132,I-2,150.132I-2,U,NA,33.99899,-85.88133,A,A,c(-85.8813299999999, 33.99899),2.142857143,7.01407202,49.09850414
324,14,157.6046704,9/25/23,9,25,2023,10,LMB,445,1783,NA,150.132,I-2,150.132I-2,U,NA,33.99775,-85.88076,A,A,c(-85.88076, 33.9977500000001),2,11.25747645,78.80233518
325,14,14.64809861,10/9/23,10,9,2023,10,LMB,445,1783,NA,150.132,I-2,150.132I-2,U,NA,33.99762,-85.88077,A,A,c(-85.88077, 33.99762),2,1.046292758,7.324049304
326,14,40.84480429,10/23/23,10,23,2023,10,LMB,445,1783,NA,150.132,I-2,150.132I-2,U,NA,33.99797,-85.88093,A,A,c(-85.88093, 33.9979700000001),2,2.917486021,20.42240215
327,11,138.5196014,11/3/23,11,3,2023,10,LMB,445,1783,NA,150.132,I-2,150.132I-2,U,NA,33.99905,-85.88149,A,A,c(-85.88149, 33.9990500000001),1.571428571,12.59269104,88.14883726
328,14,40.8446901,11/17/23,11,17,2023,10,LMB,445,1783,NA,150.132,I-2,150.132I-2,U,NA,33.99873,-85.88135,A,A,c(-85.8813499999999, 33.9987300000001),2,2.917477864,20.42234505
329,17,781.2149621,12/4/23,12,4,2023,10,LMB,445,1783,NA,150.132,I-2,150.132I-2,U,NA,33.99229,-85.88336,A,A,c(-85.88336, 33.99229),2.428571429,45.9538213,321.6767491
330,15,934.0207867,12/19/23,12,19,2023,10,LMB,445,1783,NA,150.132,I-2,150.132I-2,U,NA,33.99976,-85.88296,A,A,c(-85.88296, 33.99976),2.142857143,62.26805245,435.8763671
331,16,129.2207755,1/4/24,1,4,2024,10,LMB,445,1783,NA,150.132,I-2,150.132I-2,U,NA,33.99878,-85.88226,A,A,c(-85.88226, 33.9987800000001),2.285714286,8.076298471,56.5340893
332,22,347.4776144,1/26/24,1,26,2024,10,LMB,445,1783,NA,150.132,I-2,150.132I-2,U,NA,34.00178,-85.8827,A,A,c(-85.8826999999999, 34.0017800000001),3.142857143,15.79443702,110.5610591
333,15,577.4090648,2/10/24,2,10,2024,10,LMB,445,1783,NA,150.132,I-2,150.132I-2,U,NA,33.9969,-85.88164,A,A,c(-85.8816399999999, 33.9969),2.142857143,38.49393766,269.4575636
334,14,216.5583594,2/24/24,2,24,2024,10,LMB,445,1783,NA,150.132,I-2,150.132I-2,U,NA,33.9988,-85.8814,A,A,c(-85.8814, 33.9988000000001),2,15.46845424,108.2791797
335,25,449.0105278,5/8/23,5,8,2023,66,LMB,449,1784,1782,150.333,L-95,150.333L-95,L,NA,33.88454,-86.0481,A,A,c(-86.0481, 33.8845400000001),3.571428571,17.96042111,125.7229478
336,16,36.4199402,5/24/23,5,24,2023,66,LMB,449,1784,1782,150.333,L-95,150.333L-95,L,NA,33.88484,-86.04828,A,A,c(-86.04828, 33.8848400000001),2.285714286,2.276246262,15.93372384
337,12,504.4224587,6/5/23,6,5,2023,66,LMB,449,1784,1782,150.333,L-95,150.333L-95,L,NA,33.8808,-86.04657,A,A,c(-86.04657, 33.8808000000001),1.714285714,42.03520489,294.2464342
338,17,67.25292649,6/22/23,6,22,2023,66,LMB,449,1784,1782,150.333,L-95,150.333L-95,L,NA,33.88037,-86.04707,A,A,c(-86.04707, 33.88037),2.428571429,3.9560545,27.6923815
339,14,263.6466645,7/6/23,7,6,2023,66,LMB,449,1784,1782,150.333,L-95,150.333L-95,L,NA,33.88021,-86.04981,A,A,c(-86.04981, 33.88021),2,18.8319046,131.8233322
340,11,130.5193913,7/17/23,7,17,2023,66,LMB,449,1784,1782,150.333,L-95,150.333L-95,L,NA,33.87912,-86.04951,A,A,c(-86.0495099999999, 33.8791200000001),1.571428571,11.86539921,83.05779447
341,18,409.1051976,8/4/23,8,4,2023,66,LMB,449,1784,1782,150.333,L-95,150.333L-95,L,NA,33.88144,-86.04638,A,A,c(-86.0463799999999, 33.8814400000001),2.571428571,22.72806653,159.0964657
342,22,424.1704682,8/26/23,8,26,2023,66,LMB,449,1784,1782,150.333,L-95,150.333L-95,L,NA,33.87941,-86.04984,A,A,c(-86.04984, 33.8794100000001),3.142857143,19.28047583,134.9633308
343,15,135.7517744,9/10/23,9,10,2023,66,LMB,449,1784,1782,150.333,L-95,150.333L-95,L,NA,33.87953,-86.04844,A,A,c(-86.04844, 33.87953),2.142857143,9.050118297,63.35082808
344,14,2408.136759,9/24/23,9,24,2023,66,LMB,449,1784,1782,150.333,L-95,150.333L-95,L,NA,33.86526,-86.06436,A,A,c(-86.06436, 33.86526),2,172.0097685,1204.068379
345,14,2764.538047,10/8/23,10,8,2023,66,LMB,449,1784,1782,150.333,L-95,150.333L-95,L,NA,33.88295,-86.04822,A,A,c(-86.04822, 33.8829500000001),2,197.4670033,1382.269023
346,15,210.5720555,10/23/23,10,23,2023,66,LMB,449,1784,1782,150.333,L-95,150.333L-95,L,NA,33.88452,-86.0471,A,A,c(-86.0470999999999, 33.8845200000001),2.142857143,14.03813703,98.26695922
347,11,2371.218594,11/3/23,11,3,2023,66,LMB,449,1784,1782,150.333,L-95,150.333L-95,L,NA,33.87198,-86.06403,A,A,c(-86.0640299999999, 33.8719800000001),1.571428571,215.5653267,1508.957287
348,30,119.990998,12/3/23,12,3,2023,66,LMB,449,1784,1782,150.333,L-95,150.333L-95,L,NA,33.87282,-86.06323,A,A,c(-86.06323, 33.87282),4.285714286,3.999699935,27.99789954
349,15,0,12/18/23,12,18,2023,66,LMB,449,1784,1782,150.333,L-95,150.333L-95,L,NA,33.87283,-86.06324,D,A,c(-86.06324, 33.8728300000001),2.142857143,0,0
350,16,11.10266647,1/3/24,1,3,2024,66,LMB,449,1784,1782,150.333,L-95,150.333L-95,L,REMOVED,33.87282,-86.06312,D,D,c(-86.06312, 33.87282),2.285714286,0.693916655,4.857416582
351,18,35.07065894,5/1/23,5,1,2023,10,ALB,387,1786,NA,150.222,L-96,150.222L-96,U,NA,33.99586,-85.88153,A,A,c(-85.8815299999999, 33.9958600000001),2.571428571,1.948369941,13.63858959
352,8,195.2869051,5/9/23,5,9,2023,10,ALB,387,1786,NA,150.222,L-96,150.222L-96,U,NA,33.99751,-85.88195,A,A,c(-85.88195, 33.99751),1.142857143,24.41086314,170.876042
353,16,71.90310402,5/25/23,5,25,2023,10,ALB,387,1786,NA,150.222,L-96,150.222L-96,U,NA,33.99693,-85.88179,A,A,c(-85.88179, 33.9969300000001),2.285714286,4.493944001,31.45760801
354,12,4.436893197,6/6/23,6,6,2023,10,ALB,387,1786,NA,150.222,L-96,150.222L-96,U,NA,33.99689,-85.88178,A,A,c(-85.8817799999999, 33.9968900000001),1.714285714,0.3697411,2.588187698
355,15,1150.260741,6/21/23,6,21,2023,10,ALB,387,1786,NA,150.222,L-96,150.222L-96,U,NA,33.98993,-85.88846,A,A,c(-85.88846, 33.9899300000001),2.142857143,76.68404939,536.7883457
356,16,1282.093512,7/7/23,7,7,2023,10,ALB,387,1786,NA,150.222,L-96,150.222L-96,U,NA,33.99795,-85.88215,A,A,c(-85.88215, 33.9979500000001),2.285714286,80.13084453,560.9159117
357,11,138.9442889,7/18/23,7,18,2023,10,ALB,387,1786,NA,150.222,L-96,150.222L-96,U,NA,33.99907,-85.88257,A,A,c(-85.88257, 33.9990700000001),1.571428571,12.63129899,88.41909295
358,16,0,8/3/23,8,3,2023,10,ALB,387,1786,NA,150.222,L-96,150.222L-96,U,NA,33.99908,-85.8826,A,A,c(-85.8826, 33.99908),2.285714286,0,0
359,24,24.85923558,8/27/23,8,27,2023,10,ALB,387,1786,NA,150.222,L-96,150.222L-96,U,NA,33.99889,-85.8825,A,A,c(-85.8824999999999, 33.9988900000001),3.428571429,1.035801482,7.250610377
360,15,102.1117975,9/11/23,9,11,2023,10,ALB,387,1786,NA,150.222,L-96,150.222L-96,U,NA,33.99807,-85.88209,A,A,c(-85.8820899999999, 33.99807),2.142857143,6.807453169,47.65217218
361,14,10.2111964,9/25/23,9,25,2023,10,ALB,387,1786,NA,150.222,L-96,150.222L-96,U,NA,33.99799,-85.88213,A,A,c(-85.88213, 33.9979900000001),2,0.729371172,5.105598201
362,14,10.2111964,10/9/23,10,9,2023,10,ALB,387,1786,NA,150.222,L-96,150.222L-96,U,NA,33.99809,-85.88219,A,A,c(-85.88219, 33.99809),2,0.729371172,5.105598201
363,14,3.695474672,10/23/23,10,23,2023,10,ALB,387,1786,NA,150.222,L-96,150.222L-96,U,NA,33.99809,-85.88213,A,A,c(-85.88213, 33.99809),2,0.263962477,1.847737336
364,11,238.8064414,11/3/23,11,3,2023,10,ALB,387,1786,NA,150.222,L-96,150.222L-96,U,NA,33.99612,-85.88151,A,A,c(-85.8815099999999, 33.9961200000001),1.571428571,21.70967649,151.9677354
365,14,23.52192581,11/17/23,11,17,2023,10,ALB,387,1786,NA,150.222,L-96,150.222L-96,U,NA,33.99593,-85.88155,A,A,c(-85.8815499999999, 33.99593),2,1.680137558,11.76096291
366,17,231.2702054,12/4/23,12,4,2023,10,ALB,387,1786,NA,150.222,L-96,150.222L-96,U,NA,33.99778,-85.88088,A,A,c(-85.88088, 33.99778),2.428571429,13.60412973,95.22890812
367,15,165.6296691,12/19/23,12,19,2023,10,ALB,387,1786,NA,150.222,L-96,150.222L-96,U,NA,33.99657,-85.8817,A,A,c(-85.8817, 33.9965700000001),2.142857143,11.04197794,77.29384556
368,16,27.53427403,1/4/24,1,4,2024,10,ALB,387,1786,NA,150.222,L-96,150.222L-96,U,NA,33.99635,-85.88156,A,A,c(-85.88156, 33.9963500000001),2.285714286,1.720892127,12.04624489
369,22,10.21124187,1/26/24,1,26,2024,10,ALB,387,1786,NA,150.222,L-96,150.222L-96,U,NA,33.99626,-85.88159,A,A,c(-85.88159, 33.9962600000001),3.142857143,0.464147358,3.249031503
370,15,72.32774665,2/10/24,2,10,2024,10,ALB,387,1786,NA,150.222,L-96,150.222L-96,U,NA,33.99563,-85.88161,A,A,c(-85.88161, 33.9956300000001),2.142857143,4.821849777,33.75294844
371,14,10.2112609,2/24/24,2,24,2024,10,ALB,387,1786,NA,150.222,L-96,150.222L-96,U,NA,33.99556,-85.88157,A,A,c(-85.88157, 33.9955600000001),2,0.729375779,5.105630451
372,26,47.95379144,5/9/23,5,9,2023,207,ALB,446,1800,NA,150.132,J-40,150.132J-40,U,NA,34.015,-85.95393,A,A,c(-85.95393, 34.015),3.714285714,1.844376594,12.91063616
373,16,11.54768674,5/25/23,5,25,2023,207,ALB,446,1800,NA,150.132,J-40,150.132J-40,U,NA,34.01493,-85.95388,A,A,c(-85.95388, 34.01493),2.285714286,0.721730421,5.05211295
374,12,15.9845908,6/6/23,6,6,2023,207,ALB,446,1800,NA,150.132,J-40,150.132J-40,U,NA,34.01502,-85.95379,D,A,c(-85.95379, 34.01502),1.714285714,1.332049234,9.324344635
375,15,15.9845908,6/21/23,6,21,2023,207,ALB,446,1800,NA,150.132,J-40,150.132J-40,U,NA,34.01492,-85.95388,A,D,c(-85.95388, 34.0149200000001),2.142857143,1.065639387,7.459475708
376,16,7.389490652,7/7/23,7,7,2023,207,ALB,446,1800,NA,150.132,J-40,150.132J-40,U,NA,34.01491,-85.95393,A,D,c(-85.95393, 34.01491),2.285714286,0.461843166,3.23290216
377,11,9.468587507,7/18/23,7,18,2023,207,ALB,446,1800,NA,150.132,J-40,150.132J-40,U,Removed,34.01495,-85.95387,D,D,c(-85.9538699999999, 34.0149500000001),1.571428571,0.860780682,6.025464777
378,17,13.18146817,6/22/23,6,22,2023,97,ALB,449,1925,1924,150.132,L-91,150.132L-91,L,NA,33.85527,-86.04896,D,D,c(-86.04896, 33.8552700000001),2.428571429,0.775380481,5.427663365
379,14,4.436790974,7/6/23,7,6,2023,97,ALB,449,1925,1924,150.132,L-91,150.132L-91,L,Removed,33.85525,-86.04895,D,D,c(-86.04895, 33.8552500000001),2,0.316913641,2.218395487
380,17,59.19778092,6/22/23,6,22,2023,137,ALB,455,2142,NA,150.222,I-6,150.222I-6,L,Little Canoe,33.89663,-86.1345,A,A,c(-86.1344999999999, 33.8966300000001),2.428571429,3.482222407,24.37555685
381,17,315.1585269,6/22/23,6,22,2023,122,ALB,430,2143,NA,150.333,I-5,150.333I-5,L,NA,33.8643,-86.07482,A,A,c(-86.07482, 33.8643000000001),2.428571429,18.53873688,129.7711581
382,14,371.129525,7/6/23,7,6,2023,122,ALB,430,2143,NA,150.333,I-5,150.333I-5,L,NA,33.86314,-86.07819,A,A,c(-86.0781899999999, 33.86314),2,26.50925179,185.5647625
383,11,11.55592444,7/17/23,7,17,2023,122,ALB,430,2143,NA,150.333,I-5,150.333I-5,L,NA,33.86308,-86.07826,A,A,c(-86.0782599999999, 33.86308),1.571428571,1.050538586,7.353770099
384,18,2110.153564,8/4/23,8,4,2023,122,ALB,430,2143,NA,150.333,I-5,150.333I-5,L,"Middle of channel by canoe, not found 8/26",33.87134,-86.0601,D,A,c(-86.0601, 33.87134),2.571428571,117.2307535,820.6152748
385,37,11.55547585,9/10/23,9,10,2023,122,ALB,430,2143,NA,150.333,I-5,150.333I-5,L,Definitely dead,33.87142,-86.0602,A,D,c(-86.0602, 33.8714200000001),5.285714286,0.312310158,2.186171107
386,14,5.777736299,9/24/23,9,24,2023,122,ALB,430,2143,NA,150.333,I-5,150.333I-5,L,Removed,33.87148,-86.06022,D,D,c(-86.06022, 33.8714800000001),2,0.41269545,2.888868149
387,18,1042.356352,4/30/23,4,30,2023,70,LMB,424,2394,NA,150.333,J-40,150.333J-40,L,NA,33.8462,-86.05186,A,A,c(-86.05186, 33.8462000000001),2.571428571,57.90868621,405.3608035
388,8,35.84542159,5/8/23,5,8,2023,70,LMB,424,2394,NA,150.333,J-40,150.333J-40,L,NA,33.84631,-86.05155,A,A,c(-86.05155, 33.8463100000001),1.142857143,4.480677698,31.36474389
389,16,389.7286586,5/24/23,5,24,2023,70,LMB,424,2394,NA,150.333,J-40,150.333J-40,L,NA,33.84913,-86.0492,A,A,c(-86.0492, 33.8491300000001),2.285714286,24.35804116,170.5062881
390,12,60.87868886,6/5/23,6,5,2023,70,LMB,424,2394,NA,150.333,J-40,150.333J-40,L,NA,33.84867,-86.04953,A,A,c(-86.0495299999999, 33.84867),1.714285714,5.073224072,35.5125685
